Gmt time,Open,High,Low,Close,Volume
10.04.2019 04:00:00.000,1.12604,1.12638,1.12591,1.12613,9372.0498
10.04.2019 05:00:00.000,1.12614,1.12638,1.12593,1.12631,9462.0703
10.04.2019 06:00:00.000,1.12629,1.12738,1.12615,1.12716,17861.7109
10.04.2019 07:00:00.000,1.12716,1.12727,1.12612,1.12656,25986.9102
10.04.2019 08:00:00.000,1.12655,1.12724,1.12616,1.12696,26345.9395
10.04.2019 09:00:00.000,1.12695,1.12787,1.12679,1.12780,21427.2891
10.04.2019 10:00:00.000,1.12779,1.12794,1.12724,1.12751,23352.9805
10.04.2019 11:00:00.000,1.12752,1.12813,1.12725,1.12761,23387.7695
10.04.2019 12:00:00.000,1.12760,1.12876,1.12533,1.12561,39861.0195
10.04.2019 13:00:00.000,1.12561,1.12596,1.12294,1.12412,41637.3086
10.04.2019 14:00:00.000,1.12413,1.12528,1.12402,1.12502,29699.9492
10.04.2019 15:00:00.000,1.12504,1.12695,1.12488,1.12661,28558.9492
10.04.2019 16:00:00.000,1.12660,1.12784,1.12623,1.12754,21399.9395
10.04.2019 17:00:00.000,1.12756,1.12781,1.12736,1.12745,18899.9395
10.04.2019 18:00:00.000,1.12741,1.12771,1.12628,1.12708,23612.0898
10.04.2019 19:00:00.000,1.12707,1.12776,1.12695,1.12724,17025.3398
10.04.2019 20:00:00.000,1.12723,1.12746,1.12694,1.12731,7394.5498
10.04.2019 21:00:00.000,1.12730,1.12758,1.12713,1.12748,3009.3601
10.04.2019 22:00:00.000,1.12748,1.12767,1.12737,1.12763,3834.01
10.04.2019 23:00:00.000,1.12764,1.12779,1.12749,1.12758,3153.7
11.04.2019 00:00:00.000,1.12759,1.12794,1.12727,1.12760,8942.1602
11.04.2019 01:00:00.000,1.12760,1.12785,1.12751,1.12763,8127.0298
11.04.2019 02:00:00.000,1.12763,1.12778,1.12747,1.12757,8907.2803
11.04.2019 03:00:00.000,1.12756,1.12770,1.12728,1.12766,5635.5601
11.04.2019 04:00:00.000,1.12766,1.12805,1.12756,1.12797,7983.5898
11.04.2019 05:00:00.000,1.12797,1.12831,1.12787,1.12820,8713.8398
11.04.2019 06:00:00.000,1.12822,1.12830,1.12747,1.12786,24480.0605
11.04.2019 07:00:00.000,1.12785,1.12873,1.12753,1.12813,31326.6602
11.04.2019 08:00:00.000,1.12814,1.12850,1.12749,1.12792,26131.3203
11.04.2019 09:00:00.000,1.12793,1.12847,1.12762,1.12780,20164.5
11.04.2019 10:00:00.000,1.12780,1.12840,1.12743,1.12836,16174.1602
11.04.2019 11:00:00.000,1.12835,1.12836,1.12637,1.12669,25398.8906
11.04.2019 12:00:00.000,1.12669,1.12675,1.12554,1.12599,27539.5801
11.04.2019 13:00:00.000,1.12599,1.12717,1.12570,1.12711,29128.7793
11.04.2019 14:00:00.000,1.12711,1.12762,1.12668,1.12741,32344.0195
11.04.2019 15:00:00.000,1.12741,1.12742,1.12593,1.12615,24284.8398
11.04.2019 16:00:00.000,1.12617,1.12636,1.12560,1.12582,16830.4805
11.04.2019 17:00:00.000,1.12582,1.12621,1.12498,1.12553,14969.5195
11.04.2019 18:00:00.000,1.12552,1.12591,1.12531,1.12560,13585.04
11.04.2019 19:00:00.000,1.12559,1.12605,1.12546,1.12596,13622.1396
11.04.2019 20:00:00.000,1.12596,1.12597,1.12511,1.12513,4461.9102
11.04.2019 21:00:00.000,1.12513,1.12581,1.12511,1.12568,4940.6899
11.04.2019 22:00:00.000,1.12568,1.12608,1.12564,1.12582,5076.29
11.04.2019 23:00:00.000,1.12582,1.12623,1.12581,1.12601,3846.26
12.04.2019 00:00:00.000,1.12602,1.12917,1.12572,1.12834,17575.2891
12.04.2019 01:00:00.000,1.12834,1.12855,1.12768,1.12845,14573.8896
12.04.2019 02:00:00.000,1.12844,1.12908,1.12842,1.12895,9475.4102
12.04.2019 03:00:00.000,1.12895,1.12947,1.12869,1.12899,8541.6904
12.04.2019 04:00:00.000,1.12899,1.12919,1.12889,1.12913,7593.4902
12.04.2019 05:00:00.000,1.12913,1.12913,1.12837,1.12858,8298.46
12.04.2019 06:00:00.000,1.12858,1.12887,1.12822,1.12840,15793.8604
12.04.2019 07:00:00.000,1.12841,1.12914,1.12815,1.12885,24845
12.04.2019 08:00:00.000,1.12884,1.13099,1.12874,1.13053,34409.8711
12.04.2019 09:00:00.000,1.13054,1.13143,1.13042,1.13140,29069.3594
12.04.2019 10:00:00.000,1.13140,1.13188,1.13056,1.13131,30239.6699
12.04.2019 11:00:00.000,1.13131,1.13214,1.13065,1.13066,22415.3008
12.04.2019 12:00:00.000,1.13067,1.13223,1.13067,1.13203,25654.8809
12.04.2019 13:00:00.000,1.13203,1.13239,1.13111,1.13138,30319.7305
12.04.2019 14:00:00.000,1.13137,1.13224,1.13118,1.13135,32132.6699
12.04.2019 15:00:00.000,1.13135,1.13207,1.13038,1.13042,28782.0801
12.04.2019 16:00:00.000,1.13041,1.13076,1.12948,1.12984,19896.3809
12.04.2019 17:00:00.000,1.12984,1.12995,1.12942,1.12969,13313.5996
12.04.2019 18:00:00.000,1.12968,1.12992,1.12952,1.12960,11787.4004
12.04.2019 19:00:00.000,1.12960,1.12987,1.12940,1.12986,11018.1299
12.04.2019 20:00:00.000,1.12985,1.12990,1.12926,1.12976,5928.1299
14.04.2019 21:00:00.000,1.13035,1.13041,1.12991,1.13016,1128.4
14.04.2019 22:00:00.000,1.13016,1.13063,1.13015,1.13045,2866.0701
14.04.2019 23:00:00.000,1.13044,1.13072,1.13021,1.13028,6420.4102
15.04.2019 00:00:00.000,1.13029,1.13063,1.13016,1.13038,8300.3398
15.04.2019 01:00:00.000,1.13037,1.13091,1.13016,1.13088,9317.6797
15.04.2019 02:00:00.000,1.13087,1.13143,1.13079,1.13137,9423.5098
15.04.2019 03:00:00.000,1.13136,1.13141,1.13110,1.13110,9097.6904
15.04.2019 04:00:00.000,1.13111,1.13127,1.13086,1.13089,7745.1401
15.04.2019 05:00:00.000,1.13090,1.13104,1.13056,1.13066,8115.3501
15.04.2019 06:00:00.000,1.13066,1.13141,1.13025,1.13119,18360.5703
15.04.2019 07:00:00.000,1.13119,1.13209,1.13115,1.13164,31031.1094
15.04.2019 08:00:00.000,1.13164,1.13201,1.13125,1.13180,28922.0605
15.04.2019 09:00:00.000,1.13181,1.13196,1.13124,1.13140,22990.9902
15.04.2019 10:00:00.000,1.13140,1.13152,1.13074,1.13094,23942.3398
15.04.2019 11:00:00.000,1.13094,1.13163,1.13060,1.13078,22604.25
15.04.2019 12:00:00.000,1.13079,1.13148,1.13078,1.13132,26315.8906
15.04.2019 13:00:00.000,1.13133,1.13157,1.12975,1.13032,24911.0195
15.04.2019 14:00:00.000,1.13034,1.13121,1.13027,1.13082,29780.7598
15.04.2019 15:00:00.000,1.13082,1.13083,1.13002,1.13038,25793.9902
15.04.2019 16:00:00.000,1.13039,1.13088,1.13021,1.13066,16456.25
15.04.2019 17:00:00.000,1.13065,1.13081,1.13017,1.13026,9314.2998
15.04.2019 18:00:00.000,1.13024,1.13050,1.12999,1.13036,12080.2803
15.04.2019 19:00:00.000,1.13037,1.13055,1.12998,1.13054,14280.5703
15.04.2019 20:00:00.000,1.13055,1.13055,1.13011,1.13030,5611.46
15.04.2019 21:00:00.000,1.13030,1.13065,1.12999,1.13010,3473.8701
15.04.2019 22:00:00.000,1.13009,1.13033,1.13003,1.13021,5000.9102
15.04.2019 23:00:00.000,1.13021,1.13046,1.13020,1.13043,3734.6399
16.04.2019 00:00:00.000,1.13044,1.13073,1.13023,1.13054,9237.3604
16.04.2019 01:00:00.000,1.13055,1.13063,1.12926,1.12933,10917.0098
16.04.2019 02:00:00.000,1.12932,1.12993,1.12929,1.12984,8384.8896
16.04.2019 03:00:00.000,1.12985,1.13033,1.12967,1.13026,7855.6802
16.04.2019 04:00:00.000,1.13026,1.13048,1.13018,1.13044,6834.04
16.04.2019 05:00:00.000,1.13042,1.13057,1.13022,1.13049,9428.3604
16.04.2019 06:00:00.000,1.13048,1.13096,1.13013,1.13079,16950.7793
16.04.2019 07:00:00.000,1.13079,1.13119,1.12990,1.13100,31180.1602
16.04.2019 08:00:00.000,1.13102,1.13139,1.13044,1.13050,26607.8105
16.04.2019 09:00:00.000,1.13052,1.13104,1.12797,1.12905,35964.4219
16.04.2019 10:00:00.000,1.12906,1.13046,1.12896,1.13005,30438.7207
16.04.2019 11:00:00.000,1.13005,1.13108,1.12990,1.13093,27735.6992
16.04.2019 12:00:00.000,1.13093,1.13116,1.12917,1.12970,40727.0195
16.04.2019 13:00:00.000,1.12968,1.13026,1.12943,1.12959,40229.9102
16.04.2019 14:00:00.000,1.12959,1.13059,1.12936,1.13000,40146.7617
16.04.2019 15:00:00.000,1.12999,1.13024,1.12874,1.12923,39274.6094
16.04.2019 16:00:00.000,1.12924,1.12931,1.12802,1.12839,28138.1992
16.04.2019 17:00:00.000,1.12839,1.12892,1.12829,1.12879,18084.6191
16.04.2019 18:00:00.000,1.12880,1.12904,1.12846,1.12875,14004.4404
16.04.2019 19:00:00.000,1.12875,1.12892,1.12824,1.12829,15515.8203
16.04.2019 20:00:00.000,1.12831,1.12841,1.12799,1.12804,6477.3198
16.04.2019 21:00:00.000,1.12804,1.12863,1.12804,1.12854,3090.0901
16.04.2019 22:00:00.000,1.12853,1.12878,1.12788,1.12813,6052.27
16.04.2019 23:00:00.000,1.12813,1.12853,1.12812,1.12845,4960.75
17.04.2019 00:00:00.000,1.12845,1.12869,1.12813,1.12865,9612.1104
17.04.2019 01:00:00.000,1.12865,1.12947,1.12839,1.12933,8850.8398
17.04.2019 02:00:00.000,1.12934,1.13028,1.12934,1.12983,14421.9199
17.04.2019 03:00:00.000,1.12984,1.13035,1.12980,1.13030,6907.98
17.04.2019 04:00:00.000,1.13030,1.13043,1.13027,1.13031,9007.5498
17.04.2019 05:00:00.000,1.13032,1.13114,1.13028,1.13113,9538.1797
17.04.2019 06:00:00.000,1.13113,1.13137,1.13037,1.13063,22597.9199
17.04.2019 07:00:00.000,1.13063,1.13237,1.13038,1.13168,28545.6602
17.04.2019 08:00:00.000,1.13169,1.13204,1.13110,1.13159,23440.4902
17.04.2019 09:00:00.000,1.13158,1.13193,1.13058,1.13086,23267.5
17.04.2019 10:00:00.000,1.13087,1.13121,1.13049,1.13094,21710.7793
17.04.2019 11:00:00.000,1.13095,1.13134,1.13019,1.13022,29178.4102
17.04.2019 12:00:00.000,1.13023,1.13076,1.13004,1.13036,25319.0098
17.04.2019 13:00:00.000,1.13036,1.13054,1.12909,1.13036,29433
17.04.2019 14:00:00.000,1.13036,1.13073,1.12907,1.13029,33209.4688
17.04.2019 15:00:00.000,1.13032,1.13034,1.12953,1.12961,27522.0508
17.04.2019 16:00:00.000,1.12961,1.13011,1.12930,1.12962,17242.6895
17.04.2019 17:00:00.000,1.12961,1.13024,1.12958,1.12967,12472.6396
17.04.2019 18:00:00.000,1.12967,1.12994,1.12942,1.12985,14009.04
17.04.2019 19:00:00.000,1.12985,1.13014,1.12977,1.12994,8983.7402
17.04.2019 20:00:00.000,1.12994,1.13005,1.12933,1.12944,5058.5098
17.04.2019 21:00:00.000,1.12933,1.12994,1.12928,1.12979,5387.4302
17.04.2019 22:00:00.000,1.12978,1.12999,1.12966,1.12985,3882.4199
17.04.2019 23:00:00.000,1.12986,1.12991,1.12964,1.12965,4631.4102
18.04.2019 00:00:00.000,1.12964,1.12986,1.12943,1.12982,6296.5698
18.04.2019 01:00:00.000,1.12985,1.13008,1.12923,1.12924,10611.3398
18.04.2019 02:00:00.000,1.12924,1.12957,1.12895,1.12921,7693.79
18.04.2019 03:00:00.000,1.12921,1.12942,1.12921,1.12940,8496.6201
18.04.2019 04:00:00.000,1.12940,1.12957,1.12932,1.12948,5522.1899
18.04.2019 05:00:00.000,1.12947,1.13010,1.12947,1.12998,7850.2402
18.04.2019 06:00:00.000,1.13000,1.13039,1.12965,1.13012,17965.5996
18.04.2019 07:00:00.000,1.13012,1.13023,1.12646,1.12710,38067.2188
18.04.2019 08:00:00.000,1.12710,1.12711,1.12430,1.12606,35016.0391
18.04.2019 09:00:00.000,1.12607,1.12611,1.12491,1.12516,24871.1094
18.04.2019 10:00:00.000,1.12515,1.12571,1.12490,1.12541,21029.2305
18.04.2019 11:00:00.000,1.12541,1.12583,1.12499,1.12519,22288.6797
18.04.2019 12:00:00.000,1.12518,1.12539,1.12379,1.12404,30412.4004
18.04.2019 13:00:00.000,1.12405,1.12537,1.12359,1.12494,34779.7695
18.04.2019 14:00:00.000,1.12495,1.12508,1.12358,1.12432,34974.0117
18.04.2019 15:00:00.000,1.12432,1.12449,1.12378,1.12408,24827.9297
18.04.2019 16:00:00.000,1.12407,1.12407,1.12288,1.12296,22381.3809
18.04.2019 17:00:00.000,1.12298,1.12305,1.12261,1.12280,18983.1797
18.04.2019 18:00:00.000,1.12281,1.12316,1.12270,1.12301,12560.8701
18.04.2019 19:00:00.000,1.12300,1.12313,1.12290,1.12296,13011.8398
18.04.2019 20:00:00.000,1.12297,1.12330,1.12278,1.12279,4926.3101
18.04.2019 21:00:00.000,1.12295,1.12316,1.12263,1.12313,1969.7
18.04.2019 22:00:00.000,1.12314,1.12367,1.12314,1.12365,3554.73
18.04.2019 23:00:00.000,1.12365,1.12383,1.12343,1.12349,3896.4399
19.04.2019 00:00:00.000,1.12349,1.12404,1.12346,1.12395,2950.8301
19.04.2019 01:00:00.000,1.12395,1.12419,1.12390,1.12412,3602.3301
19.04.2019 02:00:00.000,1.12413,1.12422,1.12323,1.12363,4543.9302
19.04.2019 03:00:00.000,1.12363,1.12369,1.12362,1.12366,1451.73
19.04.2019 04:00:00.000,1.12365,1.12380,1.12350,1.12380,2470.6799
19.04.2019 05:00:00.000,1.12380,1.12434,1.12380,1.12430,7439.5298
19.04.2019 06:00:00.000,1.12429,1.12450,1.12417,1.12421,9841.9805
19.04.2019 07:00:00.000,1.12421,1.12455,1.12420,1.12436,7176.75
19.04.2019 08:00:00.000,1.12436,1.12474,1.12433,1.12465,4261.0801
19.04.2019 09:00:00.000,1.12464,1.12465,1.12432,1.12446,3239.3799
19.04.2019 10:00:00.000,1.12446,1.12472,1.12441,1.12466,3231.3
19.04.2019 11:00:00.000,1.12465,1.12467,1.12450,1.12452,2529.5901
19.04.2019 12:00:00.000,1.12453,1.12460,1.12420,1.12442,6280.4399
19.04.2019 13:00:00.000,1.12442,1.12463,1.12421,1.12443,6334.6201
19.04.2019 14:00:00.000,1.12442,1.12476,1.12436,1.12462,5738.77
19.04.2019 15:00:00.000,1.12462,1.12473,1.12438,1.12463,8855.2598
19.04.2019 16:00:00.000,1.12462,1.12462,1.12425,1.12449,4222.0898
19.04.2019 17:00:00.000,1.12448,1.12454,1.12424,1.12435,2842.3899
19.04.2019 18:00:00.000,1.12436,1.12461,1.12424,1.12447,3266.51
19.04.2019 19:00:00.000,1.12447,1.12459,1.12442,1.12450,2804.4399
19.04.2019 20:00:00.000,1.12448,1.12470,1.12386,1.12408,13080.1699
21.04.2019 21:00:00.000,1.12408,1.12452,1.12400,1.12429,362
21.04.2019 22:00:00.000,1.12430,1.12434,1.12373,1.12423,2599.1599
21.04.2019 23:00:00.000,1.12422,1.12447,1.12418,1.12440,3073.45
22.04.2019 00:00:00.000,1.12440,1.12453,1.12421,1.12424,5160.52
22.04.2019 01:00:00.000,1.12425,1.12443,1.12402,1.12405,5581.4199
22.04.2019 02:00:00.000,1.12407,1.12416,1.12366,1.12396,5108.3999
22.04.2019 03:00:00.000,1.12396,1.12412,1.12366,1.12367,4450.2002
22.04.2019 04:00:00.000,1.12366,1.12382,1.12357,1.12381,3575.8501
22.04.2019 05:00:00.000,1.12381,1.12432,1.12370,1.12426,5245.8301
22.04.2019 06:00:00.000,1.12425,1.12444,1.12403,1.12431,6762.9902
22.04.2019 07:00:00.000,1.12431,1.12470,1.12413,1.12465,8333
22.04.2019 08:00:00.000,1.12465,1.12476,1.12432,1.12459,6042.2002
22.04.2019 09:00:00.000,1.12459,1.12497,1.12457,1.12489,5452.4302
22.04.2019 10:00:00.000,1.12489,1.12518,1.12486,1.12496,6490.2002
22.04.2019 11:00:00.000,1.12497,1.12505,1.12470,1.12479,7419.8701
22.04.2019 12:00:00.000,1.12479,1.12548,1.12462,1.12491,16624.9902
22.04.2019 13:00:00.000,1.12491,1.12541,1.12484,1.12513,16513.5
22.04.2019 14:00:00.000,1.12514,1.12569,1.12499,1.12546,17925.8906
22.04.2019 15:00:00.000,1.12547,1.12620,1.12527,1.12579,13149.9805
22.04.2019 16:00:00.000,1.12578,1.12615,1.12573,1.12581,12445.1504
22.04.2019 17:00:00.000,1.12581,1.12614,1.12581,1.12607,7990.1201
22.04.2019 18:00:00.000,1.12608,1.12618,1.12584,1.12585,9690.0703
22.04.2019 19:00:00.000,1.12584,1.12604,1.12583,1.12589,7599.8701
22.04.2019 20:00:00.000,1.12588,1.12588,1.12565,1.12566,4716.0801
22.04.2019 21:00:00.000,1.12568,1.12596,1.12544,1.12582,2002.92
22.04.2019 22:00:00.000,1.12581,1.12602,1.12579,1.12597,2956.03
22.04.2019 23:00:00.000,1.12599,1.12605,1.12583,1.12584,3604.8201
23.04.2019 00:00:00.000,1.12585,1.12588,1.12446,1.12446,8911.7402
23.04.2019 01:00:00.000,1.12446,1.12510,1.12445,1.12494,8269.1504
23.04.2019 02:00:00.000,1.12494,1.12510,1.12472,1.12494,7303.7402
23.04.2019 03:00:00.000,1.12495,1.12550,1.12494,1.12530,7041.7998
23.04.2019 04:00:00.000,1.12530,1.12534,1.12496,1.12498,7236.8999
23.04.2019 05:00:00.000,1.12498,1.12517,1.12469,1.12497,7860.3301
23.04.2019 06:00:00.000,1.12495,1.12495,1.12428,1.12478,20097.8496
23.04.2019 07:00:00.000,1.12477,1.12513,1.12418,1.12451,26783.4707
23.04.2019 08:00:00.000,1.12451,1.12583,1.12419,1.12501,24564.0605
23.04.2019 09:00:00.000,1.12503,1.12612,1.12498,1.12563,19473
23.04.2019 10:00:00.000,1.12562,1.12562,1.12490,1.12528,17325.5801
23.04.2019 11:00:00.000,1.12527,1.12531,1.12441,1.12462,18274.8008
23.04.2019 12:00:00.000,1.12461,1.12478,1.12166,1.12176,28022.9707
23.04.2019 13:00:00.000,1.12177,1.12183,1.12039,1.12106,25962.2109
23.04.2019 14:00:00.000,1.12106,1.12118,1.11921,1.12067,32932.4297
23.04.2019 15:00:00.000,1.12066,1.12125,1.12002,1.12121,23309.8496
23.04.2019 16:00:00.000,1.12121,1.12160,1.12104,1.12134,22126.6797
23.04.2019 17:00:00.000,1.12136,1.12144,1.12094,1.12131,16509.3906
23.04.2019 18:00:00.000,1.12132,1.12165,1.12110,1.12149,12417.54
23.04.2019 19:00:00.000,1.12148,1.12247,1.12143,1.12244,14236.3496
23.04.2019 20:00:00.000,1.12243,1.12276,1.12214,1.12268,5531.3301
23.04.2019 21:00:00.000,1.12264,1.12265,1.12213,1.12226,2516.4299
23.04.2019 22:00:00.000,1.12227,1.12248,1.12211,1.12216,4690.8398
23.04.2019 23:00:00.000,1.12216,1.12244,1.12211,1.12237,5395.6401
24.04.2019 00:00:00.000,1.12239,1.12241,1.12169,1.12176,8836.2402
24.04.2019 01:00:00.000,1.12177,1.12207,1.12095,1.12169,11697.9199
24.04.2019 02:00:00.000,1.12169,1.12170,1.12092,1.12140,9810.0195
24.04.2019 03:00:00.000,1.12140,1.12146,1.12085,1.12110,7818.71
24.04.2019 04:00:00.000,1.12110,1.12164,1.12109,1.12160,7933.1201
24.04.2019 05:00:00.000,1.12160,1.12180,1.12132,1.12143,6726.27
24.04.2019 06:00:00.000,1.12143,1.12154,1.12039,1.12079,18732.1895
24.04.2019 07:00:00.000,1.12081,1.12177,1.12007,1.12166,26444
24.04.2019 08:00:00.000,1.12166,1.12195,1.11946,1.12181,28775.3398
24.04.2019 09:00:00.000,1.12181,1.12232,1.12105,1.12144,21514.3203
24.04.2019 10:00:00.000,1.12145,1.12152,1.12080,1.12090,21357.1406
24.04.2019 11:00:00.000,1.12090,1.12118,1.12035,1.12112,19373.9297
24.04.2019 12:00:00.000,1.12113,1.12119,1.12025,1.12032,24295.0508
24.04.2019 13:00:00.000,1.12032,1.12035,1.11807,1.11926,28546.0996
24.04.2019 14:00:00.000,1.11921,1.12097,1.11891,1.12047,31789.9395
24.04.2019 15:00:00.000,1.12046,1.12049,1.11900,1.11912,20177.0605
24.04.2019 16:00:00.000,1.11911,1.11920,1.11563,1.11588,25133.1406
24.04.2019 17:00:00.000,1.11587,1.11650,1.11531,1.11643,17582.6699
24.04.2019 18:00:00.000,1.11642,1.11646,1.11406,1.11413,22046.6504
24.04.2019 19:00:00.000,1.11414,1.11572,1.11410,1.11564,15490.7598
24.04.2019 20:00:00.000,1.11563,1.11590,1.11510,1.11519,5567.6201
24.04.2019 21:00:00.000,1.11518,1.11566,1.11510,1.11551,3021.8601
24.04.2019 22:00:00.000,1.11551,1.11592,1.11549,1.11577,8385.2197
24.04.2019 23:00:00.000,1.11576,1.11576,1.11500,1.11533,5037.6602
25.04.2019 00:00:00.000,1.11534,1.11537,1.11451,1.11524,8527.6602
25.04.2019 01:00:00.000,1.11524,1.11547,1.11448,1.11541,9244.6299
25.04.2019 02:00:00.000,1.11541,1.11602,1.11503,1.11590,8391.46
25.04.2019 03:00:00.000,1.11591,1.11593,1.11559,1.11565,4708.3999
25.04.2019 04:00:00.000,1.11565,1.11581,1.11504,1.11572,5693.2402
25.04.2019 05:00:00.000,1.11572,1.11587,1.11526,1.11554,6757.75
25.04.2019 06:00:00.000,1.11554,1.11623,1.11514,1.11550,16013.3604
25.04.2019 07:00:00.000,1.11549,1.11597,1.11445,1.11543,28093.3906
25.04.2019 08:00:00.000,1.11543,1.11552,1.11347,1.11472,27008.6895
25.04.2019 09:00:00.000,1.11472,1.11480,1.11290,1.11334,21045.2109
25.04.2019 10:00:00.000,1.11334,1.11413,1.11312,1.11326,19515.7207
25.04.2019 11:00:00.000,1.11327,1.11341,1.11218,1.11236,24141.1602
25.04.2019 12:00:00.000,1.11236,1.11309,1.11178,1.11306,29080.7305
25.04.2019 13:00:00.000,1.11307,1.11468,1.11295,1.11417,26222.2207
25.04.2019 14:00:00.000,1.11417,1.11545,1.11391,1.11436,28965.5195
25.04.2019 15:00:00.000,1.11436,1.11478,1.11322,1.11395,20916.1094
25.04.2019 16:00:00.000,1.11396,1.11435,1.11297,1.11365,14637.5596
25.04.2019 17:00:00.000,1.11366,1.11386,1.11322,1.11358,11871.9902
25.04.2019 18:00:00.000,1.11358,1.11361,1.11269,1.11279,11245.75
25.04.2019 19:00:00.000,1.11277,1.11338,1.11270,1.11331,7661.7002
25.04.2019 20:00:00.000,1.11327,1.11338,1.11309,1.11309,4897.3999
25.04.2019 21:00:00.000,1.11283,1.11366,1.11283,1.11342,2845.5601
25.04.2019 22:00:00.000,1.11346,1.11376,1.11341,1.11370,4798.0898
25.04.2019 23:00:00.000,1.11370,1.11392,1.11351,1.11353,4559.96
26.04.2019 00:00:00.000,1.11353,1.11365,1.11241,1.11293,13031.3701
26.04.2019 01:00:00.000,1.11294,1.11384,1.11269,1.11339,13113.1396
26.04.2019 02:00:00.000,1.11339,1.11412,1.11293,1.11388,13528.3096
26.04.2019 03:00:00.000,1.11386,1.11388,1.11348,1.11358,7685.25
26.04.2019 04:00:00.000,1.11357,1.11377,1.11351,1.11351,5826.6299
26.04.2019 05:00:00.000,1.11351,1.11399,1.11331,1.11398,7614.3799
26.04.2019 06:00:00.000,1.11398,1.11473,1.11342,1.11444,16352.8896
26.04.2019 07:00:00.000,1.11444,1.11467,1.11381,1.11407,18355.0996
26.04.2019 08:00:00.000,1.11407,1.11445,1.11293,1.11423,21188.9492
26.04.2019 09:00:00.000,1.11425,1.11447,1.11372,1.11372,15284.0098
26.04.2019 10:00:00.000,1.11372,1.11397,1.11347,1.11367,13235.2002
26.04.2019 11:00:00.000,1.11368,1.11417,1.11324,1.11332,18552.6309
26.04.2019 12:00:00.000,1.11333,1.11591,1.11111,1.11479,33002.9883
26.04.2019 13:00:00.000,1.11479,1.11569,1.11422,1.11540,29317.3008
26.04.2019 14:00:00.000,1.11539,1.11739,1.11515,1.11627,36693.3906
26.04.2019 15:00:00.000,1.11627,1.11688,1.11536,1.11540,26514.3203
26.04.2019 16:00:00.000,1.11538,1.11634,1.11510,1.11630,14134.9004
26.04.2019 17:00:00.000,1.11629,1.11661,1.11562,1.11569,9537.6104
26.04.2019 18:00:00.000,1.11569,1.11599,1.11511,1.11540,9482
26.04.2019 19:00:00.000,1.11541,1.11542,1.11470,1.11475,12521.6504
26.04.2019 20:00:00.000,1.11475,1.11537,1.11388,1.11429,6342.0698
28.04.2019 21:00:00.000,1.11441,1.11493,1.11441,1.11485,1947.6801
28.04.2019 22:00:00.000,1.11485,1.11509,1.11479,1.11506,2261.51
28.04.2019 23:00:00.000,1.11507,1.11516,1.11475,1.11494,3878.0701
29.04.2019 00:00:00.000,1.11494,1.11503,1.11472,1.11487,5872.6802
29.04.2019 01:00:00.000,1.11487,1.11493,1.11450,1.11491,4848.6699
29.04.2019 02:00:00.000,1.11491,1.11579,1.11487,1.11577,6325.2402
29.04.2019 03:00:00.000,1.11577,1.11588,1.11555,1.11577,4350.77
29.04.2019 04:00:00.000,1.11576,1.11599,1.11571,1.11582,4316.1499
29.04.2019 05:00:00.000,1.11582,1.11602,1.11562,1.11573,4623.5298
29.04.2019 06:00:00.000,1.11573,1.11661,1.11561,1.11593,12620.9697
29.04.2019 07:00:00.000,1.11594,1.11658,1.11558,1.11599,16796.4707
29.04.2019 08:00:00.000,1.11599,1.11671,1.11564,1.11650,15850.2305
29.04.2019 09:00:00.000,1.11649,1.11659,1.11597,1.11617,15396.7197
29.04.2019 10:00:00.000,1.11620,1.11620,1.11512,1.11529,14143.0801
29.04.2019 11:00:00.000,1.11529,1.11565,1.11493,1.11512,15559.29
29.04.2019 12:00:00.000,1.11512,1.11613,1.11452,1.11555,27677.5898
29.04.2019 13:00:00.000,1.11553,1.11595,1.11503,1.11504,26031.4902
29.04.2019 14:00:00.000,1.11506,1.11677,1.11487,1.11662,21025.1895
29.04.2019 15:00:00.000,1.11662,1.11702,1.11632,1.11656,18709.1992
29.04.2019 16:00:00.000,1.11659,1.11841,1.11652,1.11812,18669.1699
29.04.2019 17:00:00.000,1.11811,1.11832,1.11779,1.11795,14131.5703
29.04.2019 18:00:00.000,1.11795,1.11869,1.11766,1.11830,13691.7305
29.04.2019 19:00:00.000,1.11830,1.11858,1.11817,1.11834,11466.1699
29.04.2019 20:00:00.000,1.11834,1.11861,1.11822,1.11854,4975.77
29.04.2019 21:00:00.000,1.11854,1.11854,1.11826,1.11829,1818.08
29.04.2019 22:00:00.000,1.11830,1.11845,1.11825,1.11841,3173.97
29.04.2019 23:00:00.000,1.11842,1.11856,1.11835,1.11848,3522.71
30.04.2019 00:00:00.000,1.11847,1.11912,1.11827,1.11897,6341.9199
30.04.2019 01:00:00.000,1.11896,1.11896,1.11790,1.11860,14371.5098
30.04.2019 02:00:00.000,1.11859,1.11900,1.11849,1.11884,6194.6299
30.04.2019 03:00:00.000,1.11884,1.11929,1.11871,1.11872,6309.8701
30.04.2019 04:00:00.000,1.11873,1.11887,1.11855,1.11885,4723.8301
30.04.2019 05:00:00.000,1.11885,1.11902,1.11763,1.11786,8639.2598
30.04.2019 06:00:00.000,1.11786,1.11832,1.11757,1.11824,15311.8301
30.04.2019 07:00:00.000,1.11828,1.11949,1.11810,1.11860,21837.2402
30.04.2019 08:00:00.000,1.11860,1.12079,1.11854,1.12060,24620.0898
30.04.2019 09:00:00.000,1.12066,1.12160,1.12054,1.12102,17047.1504
